order_id,order_datetime,order_date,channel,product,quantity,unit_price,discount,net_sales,gst,total_bill,payment_method
146845,2026-04-16 19:17:00,2026-04-16,Dine-in,Paneer Tikka,1,240,10.0,230.0,11.5,241.5,Card
146846,2026-04-16 22:51:00,2026-04-16,Takeaway,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,UPI
146846,2026-04-16 22:51:00,2026-04-16,Takeaway,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,Cash
146847,2026-04-16 15:53:00,2026-04-16,Swiggy,Paneer Tikka,2,240,10.0,470.0,23.5,493.5,UPI
146847,2026-04-16 15:53:00,2026-04-16,Swiggy,Garlic Naan,1,70,10.0,60.0,3.0,63.0,Card
146848,2026-04-16 19:30:00,2026-04-16,Dine-in,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,Card
146849,2026-04-16 12:56:00,2026-04-16,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Cash
146849,2026-04-16 12:56:00,2026-04-16,Zomato,Masala Dosa,1,140,0.0,140.0,7.0,147.0,Cash
146850,2026-04-16 15:25:00,2026-04-16,Swiggy,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Cash
146850,2026-04-16 15:25:00,2026-04-16,Swiggy,Masala Dosa,1,140,21.0,119.0,5.95,124.95,Card
146851,2026-04-16 19:03:00,2026-04-16,Zomato,Butter Chicken,1,320,0.0,320.0,16.0,336.0,Card
146851,2026-04-16 19:03:00,2026-04-16,Zomato,Veg Biryani,3,220,0.0,660.0,33.0,693.0,Cash
146852,2026-04-16 22:05:00,2026-04-16,Swiggy,Paneer Butter Masala,2,260,0.0,520.0,26.0,546.0,UPI
146853,2026-04-16 18:49:00,2026-04-16,Swiggy,Chicken Biryani,1,280,10.0,270.0,13.5,283.5,UPI
146854,2026-04-16 18:32:00,2026-04-16,Zomato,Lime Soda,2,80,0.0,160.0,8.0,168.0,UPI
146855,2026-04-16 20:59:00,2026-04-16,Zomato,Chicken Biryani,2,280,0.0,560.0,28.0,588.0,UPI
146855,2026-04-16 20:59:00,2026-04-16,Zomato,Paneer Tikka,2,240,20.0,460.0,23.0,483.0,UPI
146855,2026-04-16 20:59:00,2026-04-16,Zomato,Mutton Biryani,2,360,0.0,720.0,36.0,756.0,UPI
146855,2026-04-16 20:59:00,2026-04-16,Zomato,Lime Soda,1,80,0.0,80.0,4.0,84.0,UPI
146856,2026-04-16 21:19:00,2026-04-16,Takeaway,Garlic Naan,1,70,10.5,59.5,2.98,62.48,UPI
146857,2026-04-16 19:34:00,2026-04-16,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Card
146858,2026-04-16 18:47:00,2026-04-16,Dine-in,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,Cash
146858,2026-04-16 18:47:00,2026-04-16,Dine-in,Butter Chicken,1,320,0.0,320.0,16.0,336.0,UPI
146859,2026-04-16 14:15:00,2026-04-16,Zomato,Masala Dosa,1,140,0.0,140.0,7.0,147.0,UPI
146860,2026-04-16 18:58:00,2026-04-16,Swiggy,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Cash
146861,2026-04-16 15:45:00,2026-04-16,Dine-in,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,UPI
146862,2026-04-16 20:43:00,2026-04-16,Swiggy,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Card
146862,2026-04-16 20:43:00,2026-04-16,Swiggy,Chicken Biryani,1,280,20.0,260.0,13.0,273.0,UPI
146863,2026-04-16 20:14:00,2026-04-16,Dine-in,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
146864,2026-04-16 22:38:00,2026-04-16,Takeaway,Paneer Tikka,2,240,0.0,480.0,24.0,504.0,UPI
146864,2026-04-16 22:38:00,2026-04-16,Takeaway,Butter Chicken,2,320,0.0,640.0,32.0,672.0,UPI
146865,2026-04-16 20:18:00,2026-04-16,Takeaway,Chicken Biryani,1,280,20.0,260.0,13.0,273.0,UPI
146865,2026-04-16 20:18:00,2026-04-16,Takeaway,Masala Dosa,1,140,0.0,140.0,7.0,147.0,UPI
146866,2026-04-16 13:54:00,2026-04-16,Dine-in,Paneer Butter Masala,1,260,20.0,240.0,12.0,252.0,UPI
146866,2026-04-16 13:54:00,2026-04-16,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146867,2026-04-16 22:34:00,2026-04-16,Dine-in,Butter Chicken,1,320,0.0,320.0,16.0,336.0,UPI
146867,2026-04-16 22:34:00,2026-04-16,Dine-in,Lime Soda,1,80,0.0,80.0,4.0,84.0,UPI
146867,2026-04-16 22:34:00,2026-04-16,Dine-in,Masala Dosa,1,140,0.0,140.0,7.0,147.0,Card
146868,2026-04-16 21:28:00,2026-04-16,Swiggy,Butter Chicken,2,320,0.0,640.0,32.0,672.0,UPI
146868,2026-04-16 21:28:00,2026-04-16,Swiggy,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
146869,2026-04-16 20:23:00,2026-04-16,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Cash
146870,2026-04-16 21:39:00,2026-04-16,Swiggy,Masala Dosa,2,140,20.0,260.0,13.0,273.0,UPI
146870,2026-04-16 21:39:00,2026-04-16,Swiggy,Chicken Biryani,1,280,10.0,270.0,13.5,283.5,UPI
146870,2026-04-16 21:39:00,2026-04-16,Swiggy,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,Card
146871,2026-04-16 11:51:00,2026-04-16,Zomato,Lime Soda,1,80,10.0,70.0,3.5,73.5,UPI
146871,2026-04-16 11:51:00,2026-04-16,Zomato,Garlic Naan,1,70,0.0,70.0,3.5,73.5,UPI
146871,2026-04-16 11:51:00,2026-04-16,Zomato,Chicken Biryani,2,280,0.0,560.0,28.0,588.0,UPI
146872,2026-04-16 21:43:00,2026-04-16,Zomato,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,UPI
146872,2026-04-16 21:43:00,2026-04-16,Zomato,Butter Chicken,1,320,20.0,300.0,15.0,315.0,UPI
146873,2026-04-16 11:37:00,2026-04-16,Swiggy,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Card
146873,2026-04-16 11:37:00,2026-04-16,Swiggy,Veg Biryani,1,220,0.0,220.0,11.0,231.0,UPI
146874,2026-04-17 21:35:00,2026-04-17,Dine-in,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,Cash
146875,2026-04-17 19:09:00,2026-04-17,Zomato,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
146875,2026-04-17 19:09:00,2026-04-17,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Card
146876,2026-04-17 19:48:00,2026-04-17,Dine-in,Butter Chicken,1,320,0.0,320.0,16.0,336.0,Card
146877,2026-04-17 13:53:00,2026-04-17,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146878,2026-04-17 22:54:00,2026-04-17,Dine-in,Butter Chicken,1,320,0.0,320.0,16.0,336.0,UPI
146878,2026-04-17 22:54:00,2026-04-17,Dine-in,Masala Dosa,1,140,0.0,140.0,7.0,147.0,UPI
146879,2026-04-17 12:05:00,2026-04-17,Takeaway,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
146879,2026-04-17 12:05:00,2026-04-17,Takeaway,Paneer Butter Masala,2,260,0.0,520.0,26.0,546.0,UPI
146879,2026-04-17 12:05:00,2026-04-17,Takeaway,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146880,2026-04-17 20:25:00,2026-04-17,Zomato,Butter Chicken,1,320,0.0,320.0,16.0,336.0,Cash
146880,2026-04-17 20:25:00,2026-04-17,Zomato,Lime Soda,1,80,0.0,80.0,4.0,84.0,UPI
146881,2026-04-17 12:12:00,2026-04-17,Swiggy,Chicken Biryani,2,280,0.0,560.0,28.0,588.0,UPI
146882,2026-04-17 22:25:00,2026-04-17,Zomato,Veg Biryani,1,220,0.0,220.0,11.0,231.0,UPI
146883,2026-04-17 15:58:00,2026-04-17,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Cash
146883,2026-04-17 15:58:00,2026-04-17,Dine-in,Butter Chicken,1,320,0.0,320.0,16.0,336.0,Card
146884,2026-04-17 12:17:00,2026-04-17,Takeaway,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Cash
146884,2026-04-17 12:17:00,2026-04-17,Takeaway,Masala Dosa,2,140,0.0,280.0,14.0,294.0,UPI
146885,2026-04-17 22:12:00,2026-04-17,Dine-in,Butter Chicken,1,320,0.0,320.0,16.0,336.0,UPI
146885,2026-04-17 22:12:00,2026-04-17,Dine-in,Chicken Biryani,3,280,0.0,840.0,42.0,882.0,UPI
146886,2026-04-17 19:15:00,2026-04-17,Dine-in,Gulab Jamun,1,90,0.0,90.0,4.5,94.5,Card
146886,2026-04-17 19:15:00,2026-04-17,Dine-in,Garlic Naan,2,70,0.0,140.0,7.0,147.0,Card
146887,2026-04-17 20:07:00,2026-04-17,Swiggy,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Cash
146887,2026-04-17 20:07:00,2026-04-17,Swiggy,Mutton Biryani,3,360,10.0,1070.0,53.5,1123.5,Cash
146888,2026-04-17 13:47:00,2026-04-17,Swiggy,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146888,2026-04-17 13:47:00,2026-04-17,Swiggy,Masala Dosa,1,140,0.0,140.0,7.0,147.0,UPI
146888,2026-04-17 13:47:00,2026-04-17,Swiggy,Garlic Naan,1,70,0.0,70.0,3.5,73.5,UPI
146888,2026-04-17 13:47:00,2026-04-17,Swiggy,Butter Chicken,1,320,0.0,320.0,16.0,336.0,Card
146889,2026-04-17 11:05:00,2026-04-17,Swiggy,Veg Biryani,1,220,0.0,220.0,11.0,231.0,UPI
146890,2026-04-17 20:25:00,2026-04-17,Takeaway,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Card
146890,2026-04-17 20:25:00,2026-04-17,Takeaway,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,UPI
146891,2026-04-17 20:25:00,2026-04-17,Dine-in,Mutton Biryani,1,360,10.0,350.0,17.5,367.5,Cash
146892,2026-04-17 17:32:00,2026-04-17,Zomato,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,Cash
146893,2026-04-17 13:41:00,2026-04-17,Swiggy,Garlic Naan,2,70,0.0,140.0,7.0,147.0,Card
146893,2026-04-17 13:41:00,2026-04-17,Swiggy,Masala Dosa,1,140,0.0,140.0,7.0,147.0,Card
146893,2026-04-17 13:41:00,2026-04-17,Swiggy,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146894,2026-04-17 21:32:00,2026-04-17,Zomato,Chicken Biryani,1,280,10.0,270.0,13.5,283.5,Card
146895,2026-04-17 18:13:00,2026-04-17,Swiggy,Masala Dosa,1,140,20.0,120.0,6.0,126.0,Cash
146895,2026-04-17 18:13:00,2026-04-17,Swiggy,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Cash
146896,2026-04-17 20:00:00,2026-04-17,Dine-in,Butter Chicken,1,320,0.0,320.0,16.0,336.0,Card
146896,2026-04-17 20:00:00,2026-04-17,Dine-in,Garlic Naan,1,70,0.0,70.0,3.5,73.5,UPI
146897,2026-04-17 19:36:00,2026-04-17,Swiggy,Mutton Biryani,1,360,10.0,350.0,17.5,367.5,UPI
146897,2026-04-17 19:36:00,2026-04-17,Swiggy,Butter Chicken,2,320,0.0,640.0,32.0,672.0,UPI
146898,2026-04-17 22:38:00,2026-04-17,Swiggy,Garlic Naan,1,70,0.0,70.0,3.5,73.5,UPI
146898,2026-04-17 22:38:00,2026-04-17,Swiggy,Masala Dosa,2,140,0.0,280.0,14.0,294.0,Cash
146899,2026-04-17 19:34:00,2026-04-17,Takeaway,Paneer Butter Masala,1,260,10.0,250.0,12.5,262.5,UPI
146900,2026-04-17 12:02:00,2026-04-17,Dine-in,Garlic Naan,2,70,0.0,140.0,7.0,147.0,UPI
146900,2026-04-17 12:02:00,2026-04-17,Dine-in,Gulab Jamun,1,90,13.5,76.5,3.82,80.32,Card
146900,2026-04-17 12:02:00,2026-04-17,Dine-in,Butter Chicken,1,320,0.0,320.0,16.0,336.0,Cash
146900,2026-04-17 12:02:00,2026-04-17,Dine-in,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,UPI
146901,2026-04-17 19:05:00,2026-04-17,Zomato,Garlic Naan,1,70,0.0,70.0,3.5,73.5,UPI
146901,2026-04-17 19:05:00,2026-04-17,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146902,2026-04-17 20:02:00,2026-04-17,Zomato,Masala Dosa,1,140,0.0,140.0,7.0,147.0,UPI
146902,2026-04-17 20:02:00,2026-04-17,Zomato,Butter Chicken,2,320,0.0,640.0,32.0,672.0,UPI
146903,2026-04-17 16:28:00,2026-04-17,Takeaway,Chicken Biryani,2,280,0.0,560.0,28.0,588.0,UPI
146903,2026-04-17 16:28:00,2026-04-17,Takeaway,Veg Biryani,1,220,0.0,220.0,11.0,231.0,UPI
146904,2026-04-17 16:56:00,2026-04-17,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Card
146904,2026-04-17 16:56:00,2026-04-17,Zomato,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,Cash
146905,2026-04-17 15:07:00,2026-04-17,Swiggy,Paneer Tikka,1,240,30.0,210.0,10.5,220.5,UPI
146906,2026-04-17 11:22:00,2026-04-17,Takeaway,Paneer Tikka,1,240,20.0,220.0,11.0,231.0,Cash
146907,2026-04-17 21:09:00,2026-04-17,Swiggy,Butter Chicken,1,320,0.0,320.0,16.0,336.0,Card
146908,2026-04-17 20:20:00,2026-04-17,Dine-in,Garlic Naan,2,70,0.0,140.0,7.0,147.0,Card
146908,2026-04-17 20:20:00,2026-04-17,Dine-in,Lime Soda,1,80,0.0,80.0,4.0,84.0,Card
146909,2026-04-17 22:52:00,2026-04-17,Swiggy,Chicken Biryani,1,280,10.0,270.0,13.5,283.5,UPI
146909,2026-04-17 22:52:00,2026-04-17,Swiggy,Garlic Naan,1,70,0.0,70.0,3.5,73.5,UPI
146910,2026-04-17 20:35:00,2026-04-17,Swiggy,Masala Dosa,1,140,0.0,140.0,7.0,147.0,Card
146910,2026-04-17 20:35:00,2026-04-17,Swiggy,Butter Chicken,2,320,0.0,640.0,32.0,672.0,Cash
146911,2026-04-17 19:49:00,2026-04-17,Dine-in,Paneer Tikka,1,240,20.0,220.0,11.0,231.0,UPI
146911,2026-04-17 19:49:00,2026-04-17,Dine-in,Paneer Butter Masala,3,260,0.0,780.0,39.0,819.0,Card
146912,2026-04-17 16:04:00,2026-04-17,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146913,2026-04-17 22:16:00,2026-04-17,Takeaway,Lime Soda,1,80,0.0,80.0,4.0,84.0,UPI
146914,2026-04-17 22:33:00,2026-04-17,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Card
146914,2026-04-17 22:33:00,2026-04-17,Dine-in,Gulab Jamun,1,90,0.0,90.0,4.5,94.5,UPI
146915,2026-04-17 20:03:00,2026-04-17,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146915,2026-04-17 20:03:00,2026-04-17,Zomato,Veg Biryani,1,220,0.0,220.0,11.0,231.0,Cash
146916,2026-04-17 12:58:00,2026-04-17,Swiggy,Paneer Butter Masala,2,260,0.0,520.0,26.0,546.0,Card
146916,2026-04-17 12:58:00,2026-04-17,Swiggy,Masala Dosa,1,140,20.0,120.0,6.0,126.0,UPI
146916,2026-04-17 12:58:00,2026-04-17,Swiggy,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,UPI
146917,2026-04-17 17:10:00,2026-04-17,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146918,2026-04-17 11:00:00,2026-04-17,Takeaway,Mutton Biryani,1,360,20.0,340.0,17.0,357.0,Card
146919,2026-04-17 22:27:00,2026-04-17,Swiggy,Mutton Biryani,1,360,10.0,350.0,17.5,367.5,UPI
146919,2026-04-17 22:27:00,2026-04-17,Swiggy,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146919,2026-04-17 22:27:00,2026-04-17,Swiggy,Garlic Naan,3,70,0.0,210.0,10.5,220.5,Cash
146919,2026-04-17 22:27:00,2026-04-17,Swiggy,Paneer Tikka,1,240,10.0,230.0,11.5,241.5,Card
146920,2026-04-17 22:21:00,2026-04-17,Takeaway,Veg Biryani,1,220,0.0,220.0,11.0,231.0,Card
146920,2026-04-17 22:21:00,2026-04-17,Takeaway,Butter Chicken,1,320,0.0,320.0,16.0,336.0,Card
146921,2026-04-17 20:12:00,2026-04-17,Dine-in,Paneer Tikka,2,240,0.0,480.0,24.0,504.0,Cash
146921,2026-04-17 20:12:00,2026-04-17,Dine-in,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,UPI
146921,2026-04-17 20:12:00,2026-04-17,Dine-in,Veg Biryani,1,220,0.0,220.0,11.0,231.0,UPI
146921,2026-04-17 20:12:00,2026-04-17,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Card
146922,2026-04-17 21:36:00,2026-04-17,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146923,2026-04-17 20:13:00,2026-04-17,Dine-in,Masala Dosa,1,140,0.0,140.0,7.0,147.0,UPI
146923,2026-04-17 20:13:00,2026-04-17,Dine-in,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,Card
146924,2026-04-17 19:51:00,2026-04-17,Zomato,Garlic Naan,1,70,10.0,60.0,3.0,63.0,UPI
146925,2026-04-17 21:11:00,2026-04-17,Takeaway,Masala Dosa,1,140,0.0,140.0,7.0,147.0,UPI
146925,2026-04-17 21:11:00,2026-04-17,Takeaway,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Card
146925,2026-04-17 21:11:00,2026-04-17,Takeaway,Paneer Butter Masala,1,260,10.0,250.0,12.5,262.5,UPI
146926,2026-04-17 19:25:00,2026-04-17,Swiggy,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146926,2026-04-17 19:25:00,2026-04-17,Swiggy,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,Card
146927,2026-04-17 19:35:00,2026-04-17,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146928,2026-04-17 21:07:00,2026-04-17,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146929,2026-04-17 17:55:00,2026-04-17,Swiggy,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Cash
146929,2026-04-17 17:55:00,2026-04-17,Swiggy,Paneer Butter Masala,2,260,0.0,520.0,26.0,546.0,UPI
146929,2026-04-17 17:55:00,2026-04-17,Swiggy,Lime Soda,1,80,10.0,70.0,3.5,73.5,UPI
146930,2026-04-17 14:16:00,2026-04-17,Dine-in,Paneer Butter Masala,2,260,0.0,520.0,26.0,546.0,UPI
146930,2026-04-17 14:16:00,2026-04-17,Dine-in,Butter Chicken,1,320,0.0,320.0,16.0,336.0,UPI
146931,2026-04-17 22:56:00,2026-04-17,Dine-in,Veg Biryani,1,220,0.0,220.0,11.0,231.0,Card
146931,2026-04-17 22:56:00,2026-04-17,Dine-in,Chicken Biryani,2,280,0.0,560.0,28.0,588.0,Card
146932,2026-04-17 20:22:00,2026-04-17,Dine-in,Mutton Biryani,2,360,20.0,700.0,35.0,735.0,Cash
146932,2026-04-17 20:22:00,2026-04-17,Dine-in,Butter Chicken,1,320,0.0,320.0,16.0,336.0,Cash
146933,2026-04-17 11:31:00,2026-04-17,Dine-in,Garlic Naan,3,70,0.0,210.0,10.5,220.5,UPI
146933,2026-04-17 11:31:00,2026-04-17,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Card
146934,2026-04-17 21:20:00,2026-04-17,Zomato,Butter Chicken,1,320,10.0,310.0,15.5,325.5,UPI
146934,2026-04-17 21:20:00,2026-04-17,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Cash
146934,2026-04-17 21:20:00,2026-04-17,Zomato,Gulab Jamun,1,90,0.0,90.0,4.5,94.5,Cash
146935,2026-04-17 20:09:00,2026-04-17,Zomato,Masala Dosa,1,140,0.0,140.0,7.0,147.0,UPI
146936,2026-04-17 19:27:00,2026-04-17,Swiggy,Mutton Biryani,1,360,10.0,350.0,17.5,367.5,Card
146936,2026-04-17 19:27:00,2026-04-17,Swiggy,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Card
146937,2026-04-17 19:54:00,2026-04-17,Takeaway,Masala Dosa,1,140,20.0,120.0,6.0,126.0,UPI
146937,2026-04-17 19:54:00,2026-04-17,Takeaway,Butter Chicken,1,320,10.0,310.0,15.5,325.5,Card
146938,2026-04-17 21:36:00,2026-04-17,Dine-in,Butter Chicken,1,320,0.0,320.0,16.0,336.0,Card
146939,2026-04-17 22:53:00,2026-04-17,Dine-in,Butter Chicken,1,320,0.0,320.0,16.0,336.0,UPI
146939,2026-04-17 22:53:00,2026-04-17,Dine-in,Mutton Biryani,1,360,10.0,350.0,17.5,367.5,Cash
146940,2026-04-17 20:12:00,2026-04-17,Zomato,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Card
146940,2026-04-17 20:12:00,2026-04-17,Zomato,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,Card
146941,2026-04-17 18:18:00,2026-04-17,Zomato,Chicken Biryani,1,280,20.0,260.0,13.0,273.0,Card
146942,2026-04-17 17:30:00,2026-04-17,Dine-in,Butter Chicken,1,320,0.0,320.0,16.0,336.0,UPI
146942,2026-04-17 17:30:00,2026-04-17,Dine-in,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,Card
146942,2026-04-17 17:30:00,2026-04-17,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146943,2026-04-17 17:15:00,2026-04-17,Zomato,Masala Dosa,2,140,0.0,280.0,14.0,294.0,UPI
146943,2026-04-17 17:15:00,2026-04-17,Zomato,Veg Biryani,1,220,0.0,220.0,11.0,231.0,UPI
146944,2026-04-17 22:23:00,2026-04-17,Swiggy,Chicken Biryani,2,280,0.0,560.0,28.0,588.0,Cash
146944,2026-04-17 22:23:00,2026-04-17,Swiggy,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,Card
146945,2026-04-17 20:07:00,2026-04-17,Takeaway,Garlic Naan,1,70,10.5,59.5,2.98,62.48,UPI
146945,2026-04-17 20:07:00,2026-04-17,Takeaway,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146945,2026-04-17 20:07:00,2026-04-17,Takeaway,Masala Dosa,1,140,20.0,120.0,6.0,126.0,Cash
146945,2026-04-17 20:07:00,2026-04-17,Takeaway,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,UPI
146946,2026-04-17 15:26:00,2026-04-17,Zomato,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,UPI
146947,2026-04-17 22:07:00,2026-04-17,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Cash
146947,2026-04-17 22:07:00,2026-04-17,Dine-in,Veg Biryani,1,220,0.0,220.0,11.0,231.0,Card
146948,2026-04-17 11:42:00,2026-04-17,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146948,2026-04-17 11:42:00,2026-04-17,Zomato,Veg Biryani,2,220,0.0,440.0,22.0,462.0,UPI
146949,2026-04-17 16:58:00,2026-04-17,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146949,2026-04-17 16:58:00,2026-04-17,Dine-in,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Card
146949,2026-04-17 16:58:00,2026-04-17,Dine-in,Paneer Tikka,2,240,10.0,470.0,23.5,493.5,UPI
146950,2026-04-17 19:55:00,2026-04-17,Swiggy,Veg Biryani,1,220,0.0,220.0,11.0,231.0,Card
146951,2026-04-17 19:13:00,2026-04-17,Zomato,Paneer Tikka,1,240,10.0,230.0,11.5,241.5,UPI
146952,2026-04-17 18:16:00,2026-04-17,Dine-in,Butter Chicken,1,320,10.0,310.0,15.5,325.5,Card
146952,2026-04-17 18:16:00,2026-04-17,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Card
146953,2026-04-17 14:44:00,2026-04-17,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Card
146954,2026-04-17 16:39:00,2026-04-17,Dine-in,Veg Biryani,1,220,20.0,200.0,10.0,210.0,Card
146954,2026-04-17 16:39:00,2026-04-17,Dine-in,Chicken Biryani,2,280,0.0,560.0,28.0,588.0,Cash
146955,2026-04-17 20:45:00,2026-04-17,Swiggy,Butter Chicken,2,320,0.0,640.0,32.0,672.0,UPI
146955,2026-04-17 20:45:00,2026-04-17,Swiggy,Chicken Biryani,3,280,0.0,840.0,42.0,882.0,UPI
146956,2026-04-17 15:28:00,2026-04-17,Zomato,Paneer Tikka,2,240,0.0,480.0,24.0,504.0,UPI
146957,2026-04-17 17:32:00,2026-04-17,Zomato,Lime Soda,1,80,0.0,80.0,4.0,84.0,UPI
146957,2026-04-17 17:32:00,2026-04-17,Zomato,Masala Dosa,1,140,0.0,140.0,7.0,147.0,UPI
146958,2026-04-17 21:19:00,2026-04-17,Swiggy,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,Cash
146959,2026-04-17 18:27:00,2026-04-17,Swiggy,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,UPI
146960,2026-04-17 11:43:00,2026-04-17,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146961,2026-04-17 17:00:00,2026-04-17,Takeaway,Veg Biryani,1,220,0.0,220.0,11.0,231.0,Cash
146961,2026-04-17 17:00:00,2026-04-17,Takeaway,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Card
146962,2026-04-17 12:33:00,2026-04-17,Dine-in,Chicken Biryani,2,280,20.0,540.0,27.0,567.0,Card
146962,2026-04-17 12:33:00,2026-04-17,Dine-in,Gulab Jamun,2,90,10.0,170.0,8.5,178.5,Card
146963,2026-04-17 20:10:00,2026-04-17,Swiggy,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
146963,2026-04-17 20:10:00,2026-04-17,Swiggy,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Card
146963,2026-04-17 20:10:00,2026-04-17,Swiggy,Butter Chicken,1,320,0.0,320.0,16.0,336.0,Card
146964,2026-04-17 19:15:00,2026-04-17,Swiggy,Gulab Jamun,1,90,0.0,90.0,4.5,94.5,Card
146964,2026-04-17 19:15:00,2026-04-17,Swiggy,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
146965,2026-04-17 19:12:00,2026-04-17,Dine-in,Masala Dosa,1,140,21.0,119.0,5.95,124.95,Card
146965,2026-04-17 19:12:00,2026-04-17,Dine-in,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,Cash
146966,2026-04-17 17:18:00,2026-04-17,Zomato,Lime Soda,1,80,0.0,80.0,4.0,84.0,Card
146967,2026-04-17 22:54:00,2026-04-17,Swiggy,Masala Dosa,1,140,0.0,140.0,7.0,147.0,Card
146967,2026-04-17 22:54:00,2026-04-17,Swiggy,Garlic Naan,1,70,0.0,70.0,3.5,73.5,UPI
146968,2026-04-17 21:08:00,2026-04-17,Dine-in,Veg Biryani,1,220,0.0,220.0,11.0,231.0,UPI
146969,2026-04-17 19:24:00,2026-04-17,Zomato,Lime Soda,1,80,0.0,80.0,4.0,84.0,UPI
146970,2026-04-17 22:50:00,2026-04-17,Takeaway,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,Cash
